"","lng","lat","lterid","year","month","ppt","tmean"
"2483",-106.88,34.35,"SEV",2007,"11",7.17999982833862,8.72500038146973
"2484",-106.88,34.35,"SEV",2007,"12",26.4599990844727,2.90999984741211
"2485",-106.88,34.35,"SEV",2008,"01",8.8100004196167,0.975000143051147
"2486",-106.88,34.35,"SEV",2008,"02",4.17000007629395,5.49499988555908
"2487",-106.88,34.35,"SEV",2008,"03",0,9.48500061035156
"2488",-106.88,34.35,"SEV",2008,"04",0,13.7950000762939
"2489",-106.88,34.35,"SEV",2008,"05",23.0200004577637,18.5950012207031
"2490",-106.88,34.35,"SEV",2008,"06",0.00999999977648258,25.2899990081787
"2491",-106.88,34.35,"SEV",2008,"07",91.0899963378906,25.0050010681152
"2492",-106.88,34.35,"SEV",2008,"08",40.7200012207031,24.9449996948242
"2493",-106.88,34.35,"SEV",2008,"09",22.7999992370605,20.9200000762939
"2494",-106.88,34.35,"SEV",2008,"10",43.3800010681152,14.4850006103516
"2495",-106.88,34.35,"SEV",2008,"11",4.73999977111816,7.73000049591064
"2496",-106.88,34.35,"SEV",2008,"12",2.98000001907349,4.25
"2497",-106.88,34.35,"SEV",2009,"01",0.649999976158142,3.78999996185303
"2498",-106.88,34.35,"SEV",2009,"02",0,6.65499973297119
"2499",-106.88,34.35,"SEV",2009,"03",7.05000019073486,10.7249994277954
"2500",-106.88,34.35,"SEV",2009,"04",2.79999995231628,13.7749996185303
"2501",-106.88,34.35,"SEV",2009,"05",33.3499984741211,21.25
"2502",-106.88,34.35,"SEV",2009,"06",7.09999990463257,23.3600006103516
"2503",-106.88,34.35,"SEV",2009,"07",30.4799995422363,27.2100009918213
"2504",-106.88,34.35,"SEV",2009,"08",13.8900003433228,25.3199996948242
"2505",-106.88,34.35,"SEV",2009,"09",27.75,20.4449996948242
"2506",-106.88,34.35,"SEV",2009,"10",23.4099998474121,14.7399997711182
"2507",-106.88,34.35,"SEV",2009,"11",8.82999992370605,7.5600004196167
"2508",-106.88,34.35,"SEV",2009,"12",3.70000004768372,1.29000020027161
"2509",-106.88,34.35,"SEV",2010,"01",17.7199993133545,1.69500017166138
"2510",-106.88,34.35,"SEV",2010,"02",14.1700000762939,4.21999979019165
"2511",-106.88,34.35,"SEV",2010,"03",17.5100002288818,7.94000005722046
"2512",-106.88,34.35,"SEV",2010,"04",24.3899993896484,14.5
"2513",-106.88,34.35,"SEV",2010,"05",2.02999997138977,18.4150009155273
"2514",-106.88,34.35,"SEV",2010,"06",19.4699993133545,25.5750007629395
"2515",-106.88,34.35,"SEV",2010,"07",42.5200004577637,26.2750015258789
"2516",-106.88,34.35,"SEV",2010,"08",59.3199996948242,25.0299987792969
"2517",-106.88,34.35,"SEV",2010,"09",18.8199996948242,23.1100006103516
"2518",-106.88,34.35,"SEV",2010,"10",17.6800003051758,16.125
"2519",-106.88,34.35,"SEV",2010,"11",0,6.96000051498413
"2520",-106.88,34.35,"SEV",2010,"12",5.69000005722046,5.38000011444092
"2521",-106.88,34.35,"SEV",2011,"01",0,0.900000095367432
"2522",-106.88,34.35,"SEV",2011,"02",1.72000002861023,2.65499973297119
"2523",-106.88,34.35,"SEV",2011,"03",0.140000000596046,12.0499992370605
"2524",-106.88,34.35,"SEV",2011,"04",0,16.2000007629395
"2525",-106.88,34.35,"SEV",2011,"05",0,18.2250003814697
"2526",-106.88,34.35,"SEV",2011,"06",0.400000005960464,25.4650001525879
"2527",-106.88,34.35,"SEV",2011,"07",32.5299987792969,27.5550003051758
"2528",-106.88,34.35,"SEV",2011,"08",25.3299999237061,27.1650009155273
"2529",-106.88,34.35,"SEV",2011,"09",27.0699996948242,21.6000003814697
"2530",-106.88,34.35,"SEV",2011,"10",27.7399997711182,14.8400001525879
"2531",-106.88,34.35,"SEV",2011,"11",1.55999994277954,7.78499984741211
"2532",-106.88,34.35,"SEV",2011,"12",56.4099998474121,-0.764999866485596
"2533",-106.88,34.35,"SEV",2012,"01",6.3600001335144,4.16000032424927
"2534",-106.88,34.35,"SEV",2012,"02",1.33000004291534,5.59000015258789
"2535",-106.88,34.35,"SEV",2012,"03",3.73000001907349,10.0950002670288
"2536",-106.88,34.35,"SEV",2012,"04",19.3299999237061,16.0599994659424
"2537",-106.88,34.35,"SEV",2012,"05",7.90999984741211,20.4149990081787
"2538",-106.88,34.35,"SEV",2012,"06",1.87000000476837,26.4150009155273
"2539",-106.88,34.35,"SEV",2012,"07",31.8700008392334,26.7150001525879
"2540",-106.88,34.35,"SEV",2012,"08",17.5599994659424,26.0850009918213
"2541",-106.88,34.35,"SEV",2012,"09",30.9200000762939,21.6350002288818
"2542",-106.88,34.35,"SEV",2012,"10",0,15.9350004196167
"2543",-106.88,34.35,"SEV",2012,"11",0.860000014305115,8.14999961853027
"2544",-106.88,34.35,"SEV",2012,"12",8.60999965667725,2.96500015258789
"2545",-106.88,34.35,"SEV",2013,"01",2.48000001907349,0.204999923706055
"2546",-106.88,34.35,"SEV",2013,"02",2.08999991416931,3.76500010490417
"2547",-106.88,34.35,"SEV",2013,"03",0.720000028610229,10.289999961853
"2548",-106.88,34.35,"SEV",2013,"04",2.89000010490417,15.0450000762939
"2549",-106.88,34.35,"SEV",2013,"05",2.44000005722046,19.8449993133545
"2550",-106.88,34.35,"SEV",2013,"06",1.74000000953674,27.0949993133545
"2551",-106.88,34.35,"SEV",2013,"07",115.76000213623,25.5149993896484
"2552",-106.88,34.35,"SEV",2013,"08",25.8799991607666,24.9599990844727
"2553",-106.88,34.35,"SEV",2013,"09",96.0400009155273,21.7000007629395
"2554",-106.88,34.35,"SEV",2013,"10",3.97000002861023,13.085000038147
"2555",-106.88,34.35,"SEV",2013,"11",12.2799997329712,6.9850001335144
"2556",-106.88,34.35,"SEV",2013,"12",7.78999996185303,1.78000020980835
"2557",-106.88,34.35,"SEV",2014,"01",0,2.53500008583069
"2558",-106.88,34.35,"SEV",2014,"02",1.12999999523163,8.50500011444092
"2559",-106.88,34.35,"SEV",2014,"03",4.53000020980835,10.5150003433228
"2560",-106.88,34.35,"SEV",2014,"04",7.32999992370605,14.2250003814697
"2561",-106.88,34.35,"SEV",2014,"05",4.92000007629395,18.0750007629395
"2562",-106.88,34.35,"SEV",2014,"06",2.85999989509583,26.189998626709
"2563",-106.88,34.35,"SEV",2014,"07",61.560001373291,26.7800006866455
"2564",-106.88,34.35,"SEV",2014,"08",61.6500015258789,23.5999984741211
"2565",-106.88,34.35,"SEV",2014,"09",57.1199989318848,21.9549999237061
"2566",-106.88,34.35,"SEV",2014,"10",22.6399993896484,15.6550006866455
"2567",-106.88,34.35,"SEV",2014,"11",7.09000015258789,6.92999935150146
"2568",-106.88,34.35,"SEV",2014,"12",20.5599994659424,4.07999992370605
"2569",-106.88,34.35,"SEV",2015,"01",26.1299991607666,1.44500017166138
"2570",-106.88,34.35,"SEV",2015,"02",5.34999990463257,6.57999992370605
"2571",-106.88,34.35,"SEV",2015,"03",7.48000001907349,10.9449996948242
"2572",-106.88,34.35,"SEV",2015,"04",13.9099998474121,14.0849990844727
"2573",-106.88,34.35,"SEV",2015,"05",51.25,16.7700004577637
"2574",-106.88,34.35,"SEV",2015,"06",15.8299999237061,25.4600009918213
"2575",-106.88,34.35,"SEV",2015,"07",55.2200012207031,25.3450012207031
"2576",-106.88,34.35,"SEV",2015,"08",21.9099998474121,26.0440006256104
"2577",-106.88,34.35,"SEV",2015,"09",11.6199998855591,23.4200019836426
"2578",-106.88,34.35,"SEV",2015,"10",47.7099990844727,16.5939998626709
"2579",-106.88,34.35,"SEV",2015,"11",7.01000022888184,7.66000032424927
"2580",-106.88,34.35,"SEV",2015,"12",26.8120002746582,2.64900016784668
"2581",-106.88,34.35,"SEV",2016,"01",1.68900001049042,1.92400014400482
"2582",-106.88,34.35,"SEV",2016,"02",1.04900002479553,6.42400026321411
"2583",-106.88,34.35,"SEV",2016,"03",0,11.7390003204346
"2584",-106.88,34.35,"SEV",2016,"04",21.8419990539551,13.7540006637573
"2585",-106.88,34.35,"SEV",2016,"05",17.1259994506836,17.7810001373291
"2586",-106.88,34.35,"SEV",2016,"06",6.55800008773804,25.7990016937256
"2587",-106.88,34.35,"SEV",2016,"07",19.3570003509521,27.9990005493164
"2588",-106.88,34.35,"SEV",2016,"08",45.8720016479492,23.8620014190674
"2589",-106.88,34.35,"SEV",2016,"09",24.3840007781982,21.8280010223389
"2590",-106.88,34.35,"SEV",2016,"10",4.45800018310547,17.439001083374
"2591",-106.88,34.35,"SEV",2016,"11",49.173999786377,9.90200042724609
"2592",-106.88,34.35,"SEV",2016,"12",16.3449993133545,4.514000415802
"3241",-104.72,40.83,"SGS",1990,"01",11.9099998474121,-0.399999856948853
"3242",-104.72,40.83,"SGS",1990,"02",10.960000038147,-1.64500021934509
"3243",-104.72,40.83,"SGS",1990,"03",96.5100021362305,1.58999991416931
"3244",-104.72,40.83,"SGS",1990,"04",27.0599994659424,7.66499996185303
"3245",-104.72,40.83,"SGS",1990,"05",65.0500030517578,10.7749996185303
"3246",-104.72,40.83,"SGS",1990,"06",13.9399995803833,19.3600006103516
"3247",-104.72,40.83,"SGS",1990,"07",36,19.9899997711182
"3248",-104.72,40.83,"SGS",1990,"08",30.1499996185303,20.0450000762939
"3249",-104.72,40.83,"SGS",1990,"09",35.2700004577637,17.625
"3250",-104.72,40.83,"SGS",1990,"10",13.5900001525879,8.75500011444092
"3251",-104.72,40.83,"SGS",1990,"11",14.1400003433228,4.15999984741211
"3252",-104.72,40.83,"SGS",1990,"12",3.42000007629395,-5.96500015258789
"3253",-104.72,40.83,"SGS",1991,"01",5.1399998664856,-4.55500030517578
"3254",-104.72,40.83,"SGS",1991,"02",0.0399999991059303,2.10999989509583
"3255",-104.72,40.83,"SGS",1991,"03",7.32999992370605,3.3600001335144
"3256",-104.72,40.83,"SGS",1991,"04",26.6499996185303,6.93000030517578
"3257",-104.72,40.83,"SGS",1991,"05",59.2900009155273,13.2000007629395
"3258",-104.72,40.83,"SGS",1991,"06",67.6999969482422,18.2999992370605
"3259",-104.72,40.83,"SGS",1991,"07",71.5999984741211,21.0300006866455
"3260",-104.72,40.83,"SGS",1991,"08",40.2099990844727,20.6749992370605
"3261",-104.72,40.83,"SGS",1991,"09",20.4200000762939,15.5050001144409
"3262",-104.72,40.83,"SGS",1991,"10",13.3699998855591,8.98500061035156
"3263",-104.72,40.83,"SGS",1991,"11",28.0300006866455,0.105000019073486
"3264",-104.72,40.83,"SGS",1991,"12",0,-1
"3265",-104.72,40.83,"SGS",1992,"01",14.2399997711182,-1.64000010490417
"3266",-104.72,40.83,"SGS",1992,"02",1.04999995231628,2.56500005722046
"3267",-104.72,40.83,"SGS",1992,"03",65.9300003051758,4.53500032424927
"3268",-104.72,40.83,"SGS",1992,"04",14.5900001525879,9.67500019073486
"3269",-104.72,40.83,"SGS",1992,"05",26.1800003051758,13.8949995040894
"3270",-104.72,40.83,"SGS",1992,"06",45.5400009155273,16.7750015258789
"3271",-104.72,40.83,"SGS",1992,"07",46.3300018310547,19.4750003814697
"3272",-104.72,40.83,"SGS",1992,"08",60.3800010681152,18.5650005340576
"3273",-104.72,40.83,"SGS",1992,"09",4.05999994277954,16.2350006103516
"3274",-104.72,40.83,"SGS",1992,"10",9.03999996185303,10.125
"3275",-104.72,40.83,"SGS",1992,"11",19,-0.619999885559082
"3276",-104.72,40.83,"SGS",1992,"12",6.67999982833862,-5.47999954223633
"3277",-104.72,40.83,"SGS",1993,"01",6.78000020980835,-5.40999984741211
"3278",-104.72,40.83,"SGS",1993,"02",18.2399997711182,-4.21000003814697
"3279",-104.72,40.83,"SGS",1993,"03",28.3199996948242,3.86999988555908
"3280",-104.72,40.83,"SGS",1993,"04",52.6599998474121,6.74500036239624
"3281",-104.72,40.83,"SGS",1993,"05",37.5400009155273,12.8799991607666
"3282",-104.72,40.83,"SGS",1993,"06",49.310001373291,16.4099998474121
"3283",-104.72,40.83,"SGS",1993,"07",13.3100004196167,20.1749992370605
"3284",-104.72,40.83,"SGS",1993,"08",39.6699981689453,19.5100002288818
"3285",-104.72,40.83,"SGS",1993,"09",44.5999984741211,13.4750003814697
"3286",-104.72,40.83,"SGS",1993,"10",48.5800018310547,7.72000026702881
"3287",-104.72,40.83,"SGS",1993,"11",22.2199993133545,-1.28500008583069
"3288",-104.72,40.83,"SGS",1993,"12",4.34999990463257,-1.31500005722046
"3289",-104.72,40.83,"SGS",1994,"01",11.0600004196167,-0.610000133514404
"3290",-104.72,40.83,"SGS",1994,"02",10.9700002670288,-3.99499988555908
"3291",-104.72,40.83,"SGS",1994,"03",9.6899995803833,4.44999980926514
"3292",-104.72,40.83,"SGS",1994,"04",45,7.46000003814697
"3293",-104.72,40.83,"SGS",1994,"05",22.2000007629395,14.4249992370605
"3294",-104.72,40.83,"SGS",1994,"06",32.3800010681152,20.1700000762939
"3295",-104.72,40.83,"SGS",1994,"07",28.9699993133545,20.9750003814697
"3296",-104.72,40.83,"SGS",1994,"08",45.6100006103516,21.5650005340576
"3297",-104.72,40.83,"SGS",1994,"09",10.8900003433228,16.8400001525879
"3298",-104.72,40.83,"SGS",1994,"10",42.2799987792969,8.93000030517578
"3299",-104.72,40.83,"SGS",1994,"11",7.76999998092651,1.10999989509583
"3300",-104.72,40.83,"SGS",1994,"12",8.59000015258789,0.350000143051147
"3301",-104.72,40.83,"SGS",1995,"01",3.02999997138977,-1.96499991416931
"3302",-104.72,40.83,"SGS",1995,"02",19.3500003814697,0.925000190734863
"3303",-104.72,40.83,"SGS",1995,"03",6.73999977111816,2.78500008583069
"3304",-104.72,40.83,"SGS",1995,"04",42.939998626709,5.03999996185303
"3305",-104.72,40.83,"SGS",1995,"05",144.300003051758,8.77000045776367
"3306",-104.72,40.83,"SGS",1995,"06",104.440002441406,15.8400001525879
"3307",-104.72,40.83,"SGS",1995,"07",35.5400009155273,20.4850006103516
"3308",-104.72,40.83,"SGS",1995,"08",15.2200002670288,22.1599998474121
"3309",-104.72,40.83,"SGS",1995,"09",58.7700004577637,14.9949998855591
"3310",-104.72,40.83,"SGS",1995,"10",5.61999988555908,8.22500038146973
"3311",-104.72,40.83,"SGS",1995,"11",11.6700000762939,3.45000004768372
"3312",-104.72,40.83,"SGS",1995,"12",2.8199999332428,-0.510000228881836
"3313",-104.72,40.83,"SGS",1996,"01",12.8599996566772,-4.09999990463257
"3314",-104.72,40.83,"SGS",1996,"02",3.61999988555908,-0.950000047683716
"3315",-104.72,40.83,"SGS",1996,"03",32.5800018310547,0.634999752044678
"3316",-104.72,40.83,"SGS",1996,"04",18.1000003814697,7.6100001335144
"3317",-104.72,40.83,"SGS",1996,"05",76.3600006103516,12.6499996185303
"3318",-104.72,40.83,"SGS",1996,"06",46.3699989318848,18.4000015258789
"3319",-104.72,40.83,"SGS",1996,"07",51.9300003051758,21.2199993133545
"3320",-104.72,40.83,"SGS",1996,"08",28.2000007629395,20.0900001525879
"3321",-104.72,40.83,"SGS",1996,"09",40.2200012207031,14.7049999237061
"3322",-104.72,40.83,"SGS",1996,"10",5.42999982833862,9.21500015258789
"3323",-104.72,40.83,"SGS",1996,"11",9.14000034332275,1.58500003814697
"3324",-104.72,40.83,"SGS",1996,"12",0,-1.1399998664856
"3325",-104.72,40.83,"SGS",1997,"01",13.2200002670288,-4.16000032424927
"3326",-104.72,40.83,"SGS",1997,"02",9.52999973297119,-1.40000009536743
"3327",-104.72,40.83,"SGS",1997,"03",12.2600002288818,3.8050000667572
"3328",-104.72,40.83,"SGS",1997,"04",47.3800010681152,4.05500030517578
"3329",-104.72,40.83,"SGS",1997,"05",38.8400001525879,12.2650003433228
"3330",-104.72,40.83,"SGS",1997,"06",49.9199981689453,18.0249996185303
"3331",-104.72,40.83,"SGS",1997,"07",92.1999969482422,21.1700000762939
"3332",-104.72,40.83,"SGS",1997,"08",81.7099990844727,19.6749992370605
"3333",-104.72,40.83,"SGS",1997,"09",37.939998626709,16.3800010681152
"3334",-104.72,40.83,"SGS",1997,"10",34.6300010681152,8.89500045776367
"3335",-104.72,40.83,"SGS",1997,"11",3.98000001907349,0.800000190734863
"3336",-104.72,40.83,"SGS",1997,"12",5.51000022888184,-1.77000021934509
"3337",-104.72,40.83,"SGS",1998,"01",2.74000000953674,-0.490000009536743
"3338",-104.72,40.83,"SGS",1998,"02",9.22000026702881,0.505000114440918
"3339",-104.72,40.83,"SGS",1998,"03",31.3600006103516,1.625
"3340",-104.72,40.83,"SGS",1998,"04",36.75,6.40000009536743
"3341",-104.72,40.83,"SGS",1998,"05",40.939998626709,13.5900001525879
"3342",-104.72,40.83,"SGS",1998,"06",29.8400001525879,15.2000007629395
"3343",-104.72,40.83,"SGS",1998,"07",49.5099983215332,22.0300006866455
"3344",-104.72,40.83,"SGS",1998,"08",18.9799995422363,20.9200000762939
"3345",-104.72,40.83,"SGS",1998,"09",23.8899993896484,18.625
"3346",-104.72,40.83,"SGS",1998,"10",52.7799987792969,8.80000019073486
"3347",-104.72,40.83,"SGS",1998,"11",11.4399995803833,4.17000007629395
"3348",-104.72,40.83,"SGS",1998,"12",11.4200000762939,-3.07500004768372
"3349",-104.72,40.83,"SGS",1999,"01",5.01999998092651,0.0299999713897705
"3350",-104.72,40.83,"SGS",1999,"02",1.38999998569489,2.29500007629395
"3351",-104.72,40.83,"SGS",1999,"03",12.2799997329712,4.50999975204468
"3352",-104.72,40.83,"SGS",1999,"04",106.379997253418,5.375
"3353",-104.72,40.83,"SGS",1999,"05",78.7699966430664,11.5199995040894
"3354",-104.72,40.83,"SGS",1999,"06",34,17.0850009918213
"3355",-104.72,40.83,"SGS",1999,"07",33.3699989318848,22.0550003051758
"3356",-104.72,40.83,"SGS",1999,"08",56,20.5249996185303
"3357",-104.72,40.83,"SGS",1999,"09",50.9000015258789,13.8400001525879
"3358",-104.72,40.83,"SGS",1999,"10",7.82999992370605,9.33500003814697
"3359",-104.72,40.83,"SGS",1999,"11",6.09000015258789,6.17000007629395
"3360",-104.72,40.83,"SGS",1999,"12",1.51999998092651,0.684999942779541
"3361",-104.72,40.83,"SGS",2000,"01",4.32000017166138,-0.194999933242798
"3362",-104.72,40.83,"SGS",2000,"02",10.4499998092651,1.98000001907349
"3363",-104.72,40.83,"SGS",2000,"03",27.2299995422363,4.01999998092651
"3364",-104.72,40.83,"SGS",2000,"04",19.25,8.71999931335449
"3365",-104.72,40.83,"SGS",2000,"05",46.1100006103516,14.2800006866455
"3366",-104.72,40.83,"SGS",2000,"06",16.8500003814697,17.875
"3367",-104.72,40.83,"SGS",2000,"07",11.5299997329712,23.1200008392334
"3368",-104.72,40.83,"SGS",2000,"08",15.75,22.3850002288818
"3369",-104.72,40.83,"SGS",2000,"09",37.9300003051758,15.8099994659424
"3370",-104.72,40.83,"SGS",2000,"10",5.09000015258789,9.1200008392334
"3371",-104.72,40.83,"SGS",2000,"11",10.7299995422363,-2.54000020027161
"3372",-104.72,40.83,"SGS",2000,"12",9.89999961853027,-3.38000011444092
"3373",-104.72,40.83,"SGS",2001,"01",9.02999973297119,-2.0699999332428
"3374",-104.72,40.83,"SGS",2001,"02",6.90999984741211,-3.04999995231628
"3375",-104.72,40.83,"SGS",2001,"03",16.3400001525879,2.60499978065491
"3376",-104.72,40.83,"SGS",2001,"04",54.939998626709,7.99500036239624
"3377",-104.72,40.83,"SGS",2001,"05",68.7200012207031,12.5799999237061
"3378",-104.72,40.83,"SGS",2001,"06",18.3299999237061,18.6599998474121
"3379",-104.72,40.83,"SGS",2001,"07",50.9599990844727,23.064998626709
"3380",-104.72,40.83,"SGS",2001,"08",19.6200008392334,21.4599990844727
"3381",-104.72,40.83,"SGS",2001,"09",18.1700000762939,17.2049999237061
"3382",-104.72,40.83,"SGS",2001,"10",14.5100002288818,8.93000030517578
"3383",-104.72,40.83,"SGS",2001,"11",10.2799997329712,4.4399995803833
"3384",-104.72,40.83,"SGS",2001,"12",0.0500000007450581,-1.01999998092651
"3385",-104.72,40.83,"SGS",2002,"01",7.63000011444092,-2.23499965667725
"3386",-104.72,40.83,"SGS",2002,"02",8.80000019073486,-1.08999967575073
"3387",-104.72,40.83,"SGS",2002,"03",20.0599994659424,-0.329999923706055
"3388",-104.72,40.83,"SGS",2002,"04",6.44999980926514,8.66499996185303
"3389",-104.72,40.83,"SGS",2002,"05",25.4500007629395,11.8649997711182
"3390",-104.72,40.83,"SGS",2002,"06",26.8600006103516,20.8050003051758
"3391",-104.72,40.83,"SGS",2002,"07",54.9500007629395,23.6200008392334
"3392",-104.72,40.83,"SGS",2002,"08",49.9700012207031,20.5100002288818
"3393",-104.72,40.83,"SGS",2002,"09",26.0599994659424,16.1700000762939
"3394",-104.72,40.83,"SGS",2002,"10",23.6900005340576,5.78999996185303
"3395",-104.72,40.83,"SGS",2002,"11",9.59000015258789,1.1800000667572
"3396",-104.72,40.83,"SGS",2002,"12",0,-0.0400002002716064
"3397",-104.72,40.83,"SGS",2003,"01",3.78999996185303,1.38499975204468
"3398",-104.72,40.83,"SGS",2003,"02",12.6899995803833,-2.90499997138977
"3399",-104.72,40.83,"SGS",2003,"03",65.9400024414062,3.38000011444092
"3400",-104.72,40.83,"SGS",2003,"04",61.8400001525879,8.97500038146973
"3401",-104.72,40.83,"SGS",2003,"05",84.1800003051758,12.8549995422363
"3402",-104.72,40.83,"SGS",2003,"06",53.9000015258789,15.6550006866455
"3403",-104.72,40.83,"SGS",2003,"07",55.6199989318848,24.1299991607666
"3404",-104.72,40.83,"SGS",2003,"08",52.689998626709,21.75
"3405",-104.72,40.83,"SGS",2003,"09",10.3299999237061,14.2350006103516
"3406",-104.72,40.83,"SGS",2003,"10",4.23000001907349,11.5199995040894
"3407",-104.72,40.83,"SGS",2003,"11",5.15999984741211,0.430000066757202
"3408",-104.72,40.83,"SGS",2003,"12",6.73000001907349,-1.02999997138977
"3409",-104.72,40.83,"SGS",2004,"01",5.53999996185303,-1.52999997138977
"3410",-104.72,40.83,"SGS",2004,"02",14.4499998092651,-2.29500031471252
"3411",-104.72,40.83,"SGS",2004,"03",1.39999997615814,5.75999975204468
"3412",-104.72,40.83,"SGS",2004,"04",19.8799991607666,8.15500068664551
"3413",-104.72,40.83,"SGS",2004,"05",39.3400001525879,13.6149997711182
"3414",-104.72,40.83,"SGS",2004,"06",61.6100006103516,16.1549987792969
"3415",-104.72,40.83,"SGS",2004,"07",48.9300003051758,20.0699996948242
"3416",-104.72,40.83,"SGS",2004,"08",30.1499996185303,18.810001373291
"3417",-104.72,40.83,"SGS",2004,"09",56.6500015258789,15.9549999237061
"3418",-104.72,40.83,"SGS",2004,"10",50.5299987792969,9.375
"3419",-104.72,40.83,"SGS",2004,"11",17.3400001525879,1.67000007629395
"3420",-104.72,40.83,"SGS",2004,"12",0.930000007152557,-1.07000017166138
"3421",-104.72,40.83,"SGS",2005,"01",10,-0.93500018119812
"3422",-104.72,40.83,"SGS",2005,"02",3.64000010490417,0.839999914169312
"3423",-104.72,40.83,"SGS",2005,"03",21.6900005340576,2.99500012397766
"3424",-104.72,40.83,"SGS",2005,"04",48.4300003051758,7.22499990463257
"3425",-104.72,40.83,"SGS",2005,"05",43.9500007629395,11.7799997329712
"3426",-104.72,40.83,"SGS",2005,"06",89.1100006103516,17.3400001525879
"3427",-104.72,40.83,"SGS",2005,"07",21.1399993896484,22.2799987792969
"3428",-104.72,40.83,"SGS",2005,"08",41.1100006103516,20.0650005340576
"3429",-104.72,40.83,"SGS",2005,"09",7.71000003814697,16.875
"3430",-104.72,40.83,"SGS",2005,"10",64.620002746582,9.71500015258789
"3431",-104.72,40.83,"SGS",2005,"11",8.51000022888184,4.36999988555908
"3432",-104.72,40.83,"SGS",2005,"12",4.25,-2.84999990463257
"3433",-104.72,40.83,"SGS",2006,"01",0,1.33000016212463
"3434",-104.72,40.83,"SGS",2006,"02",8.52999973297119,-2.9850001335144
"3435",-104.72,40.83,"SGS",2006,"03",27.7999992370605,1.19000005722046
"3436",-104.72,40.83,"SGS",2006,"04",4.44000005722046,9.11500072479248
"3437",-104.72,40.83,"SGS",2006,"05",26.7999992370605,13.5249996185303
"3438",-104.72,40.83,"SGS",2006,"06",16.7099990844727,20.2900009155273
"3439",-104.72,40.83,"SGS",2006,"07",43.6300010681152,22.7100009918213
"3440",-104.72,40.83,"SGS",2006,"08",64.120002746582,21.0300006866455
"3441",-104.72,40.83,"SGS",2006,"09",35.5099983215332,13.0499992370605
"3442",-104.72,40.83,"SGS",2006,"10",21.5100002288818,8.21000003814697
"3443",-104.72,40.83,"SGS",2006,"11",7.19000005722046,2.59500002861023
"3444",-104.72,40.83,"SGS",2006,"12",25.4200000762939,-2.5550000667572
"3445",-104.72,40.83,"SGS",2007,"01",6.46999979019165,-6.7649998664856
"3446",-104.72,40.83,"SGS",2007,"02",5.55999994277954,-1.74500012397766
"3447",-104.72,40.83,"SGS",2007,"03",37.5999984741211,5.87000036239624
"3448",-104.72,40.83,"SGS",2007,"04",27.0300006866455,6.44999980926514
"3449",-104.72,40.83,"SGS",2007,"05",51.3800010681152,12.960000038147
"3450",-104.72,40.83,"SGS",2007,"06",4.6100001335144,18.5050010681152
"3451",-104.72,40.83,"SGS",2007,"07",51.310001373291,23.0699996948242
"3452",-104.72,40.83,"SGS",2007,"08",52.6300010681152,21.8600006103516
"3453",-104.72,40.83,"SGS",2007,"09",26.9799995422363,16.2299995422363
"3454",-104.72,40.83,"SGS",2007,"10",41.5900001525879,10.0150003433228
"3455",-104.72,40.83,"SGS",2007,"11",5.44000005722046,3.13499999046326
"3456",-104.72,40.83,"SGS",2007,"12",24.4699993133545,-5.86500024795532
"3457",-104.72,40.83,"SGS",2008,"01",0.389999985694885,-5.1100001335144
"3458",-104.72,40.83,"SGS",2008,"02",3.63000011444092,-1.33000016212463
"3459",-104.72,40.83,"SGS",2008,"03",14.9899997711182,2.5
"3460",-104.72,40.83,"SGS",2008,"04",27.5200004577637,5.43499994277954
"3461",-104.72,40.83,"SGS",2008,"05",40.2700004577637,11.4200000762939
"3462",-104.72,40.83,"SGS",2008,"06",43.6800003051758,17.1650009155273
"3463",-104.72,40.83,"SGS",2008,"07",14.6000003814697,22.560001373291
"3464",-104.72,40.83,"SGS",2008,"08",137.190002441406,19.7950000762939
"3465",-104.72,40.83,"SGS",2008,"09",35.4799995422363,14.4650001525879
"3466",-104.72,40.83,"SGS",2008,"10",16.1299991607666,8.82000064849854
"3467",-104.72,40.83,"SGS",2008,"11",3.61999988555908,4.84000015258789
"3468",-104.72,40.83,"SGS",2008,"12",7.82999992370605,-4.58500003814697
"3469",-104.72,40.83,"SGS",2009,"01",12.0200004577637,-0.889999866485596
"3470",-104.72,40.83,"SGS",2009,"02",3.61999988555908,1.06500029563904
"3471",-104.72,40.83,"SGS",2009,"03",14.4399995803833,2.99000000953674
"3472",-104.72,40.83,"SGS",2009,"04",76.5400009155273,6.09000015258789
"3473",-104.72,40.83,"SGS",2009,"05",47.939998626709,12.6900005340576
"3474",-104.72,40.83,"SGS",2009,"06",136.860000610352,15.9799995422363
"3475",-104.72,40.83,"SGS",2009,"07",73.7099990844727,19.7099990844727
"3476",-104.72,40.83,"SGS",2009,"08",40.0400009155273,19.375
"3477",-104.72,40.83,"SGS",2009,"09",5.55000019073486,15.4549999237061
"3478",-104.72,40.83,"SGS",2009,"10",40.0299987792969,4.39499998092651
"3479",-104.72,40.83,"SGS",2009,"11",12.1199998855591,3.65500020980835
"3480",-104.72,40.83,"SGS",2009,"12",21.0400009155273,-6.25
"3481",-104.72,40.83,"SGS",2010,"01",2.09999990463257,-2.3600001335144
"3482",-104.72,40.83,"SGS",2010,"02",13.6300001144409,-3.75499987602234
"3483",-104.72,40.83,"SGS",2010,"03",21.4400005340576,3.1800000667572
