lat,lon,ID,LTER,Spatial_level_names,Project,Notes,ppt_m,tmp_m,ppt_sd,tmp_sd,ppt_nas,tmp_nas,groupings
32.6999,-106.792,677,JRN,site_jrn_t6,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,273.0437703,14.93647273,66.85413842,0.612186835,0,0,1
32.626,-106.752,677,JRN,site_jrn_t7,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,276.2300424,14.99731482,70.77935184,0.613865846,0,0,1
32.6317,-106.759,677,JRN,site_jrn_t8,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,275.8695642,14.98381321,69.87222079,0.617700494,0,0,1
32.6336,-106.764,677,JRN,site_jrn_t9,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,275.8001868,14.98138604,69.46486813,0.62051528,0,0,1
32.566,-106.759,677,JRN,site_jrn_u1,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,282.4772046,15.20375591,73.04519495,0.616638788,0,0,1
32.5591,-106.759,677,JRN,site_jrn_u2,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,282.6767719,15.23711939,72.92717185,0.612942648,0,0,1
32.5565,-106.763,677,JRN,site_jrn_u3,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,282.6587978,15.2590603,72.59364005,0.612326405,0,0,1
32.5503,-106.759,677,JRN,site_jrn_u4,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,282.9312924,15.27966992,72.84718479,0.608337144,0,0,1
32.5444,-106.754,677,JRN,site_jrn_u5,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,283.1916355,15.29497358,73.2812622,0.604210999,0,0,1
32.6079,-106.671,677,JRN,site_jrn_v1,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,274.7898614,14.82485443,68.13392299,0.624069442,0,0,1
32.6022,-106.656,677,JRN,site_jrn_v2,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,279.5214238,14.93087384,67.74808398,0.62156178,0,0,1
32.6043,-106.648,677,JRN,site_jrn_v3,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,282.0617069,14.99620966,67.88922327,0.621534889,0,0,1
32.6043,-106.647,677,JRN,site_jrn_v4,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,282.4058852,15.00513645,67.90881998,0.621468923,0,0,1
32.6019,-106.64,677,JRN,site_jrn_v5,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,284.9262689,15.07210736,68.05962943,0.620853138,0,0,1
32.5993,-106.633,677,JRN,site_jrn_v6,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,287.3351852,15.13720656,68.30620225,0.621126709,0,0,1
32.4977,-106.739,677,JRN,site_jrn_y1,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,284.9169018,15.52638229,71.94614841,0.57793954,0,0,1
32.4977,-106.739,677,JRN,site_jrn_y2,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,284.9169018,15.52638229,71.94614841,0.57793954,0,0,1
32.613,-106.705,677,JRN,site_jrn_y3,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,271.3097358,14.87575379,70.16795271,0.609182352,0,0,1
32.6118,-106.705,677,JRN,site_jrn_y7,Jornada Experimental Range Permanent Quadrat Chart Data beginning 1915,,271.483656,14.87884543,70.15119474,0.608527858,0,0,1
32.51251,-106.7961,679,JRN,site_jrn_zone_creosotebush,Spatial and Temporal Patterns of Net Primary Production in Chihuahuan Desert Ecosystems (NPP Study): NPP Study: Quadrat field measurement data,,291.2859453,15.95674443,71.4605258,0.62450248,0,0,1
32.58928,-106.84459,679,JRN,site_jrn_zone_grassland,Spatial and Temporal Patterns of Net Primary Production in Chihuahuan Desert Ecosystems (NPP Study): NPP Study: Quadrat field measurement data,,279.0623701,15.44035921,74.09379641,0.614715556,0,0,1
32.61908,-106.78779,679,JRN,site_jrn_zone_mesquite_dune,Spatial and Temporal Patterns of Net Primary Production in Chihuahuan Desert Ecosystems (NPP Study): NPP Study: Quadrat field measurement data,,277.6145088,15.03979752,69.59251668,0.636463951,0,0,1
32.53256,-106.79042,679,JRN,site_jrn_zone_playa,Spatial and Temporal Patterns of Net Primary Production in Chihuahuan Desert Ecosystems (NPP Study): NPP Study: Quadrat field measurement data,,285.2501668,15.57136771,70.56816482,0.612533667,0,0,1
32.51539,-106.74078,679,JRN,site_jrn_zone_tarbush,Spatial and Temporal Patterns of Net Primary Production in Chihuahuan Desert Ecosystems (NPP Study): NPP Study: Quadrat field measurement data,,284.0805645,15.42144394,72.2922571,0.584579829,0,0,1
32.52159,-106.79465,681,JRN,site_jrn_transect_line_intercept_alternate_control,Transect Plant Line Intercepts: Transect plant line intercepts - percent cover by species,,288.5433666,15.79039471,70.91244484,0.617594871,0,0,1
32.5221,-106.79612,681,JRN,site_jrn_transect_line_intercept_control,Transect Plant Line Intercepts: Transect plant line intercepts - percent cover by species,,288.4119326,15.78618799,70.90571184,0.617019435,0,0,1
32.52185,-106.79529,681,JRN,site_jrn_transect_line_intercept_treatment,Transect Plant Line Intercepts: Transect plant line intercepts - percent cover by species,,288.4751337,15.78785578,70.90760774,0.617319049,0,0,1
32.51251,-106.7961,686,JRN,site_jrn_zone_creosotebush,Animal Transect Data,,291.2859453,15.95674443,71.4605258,0.62450248,0,0,1
32.58928,-106.84459,686,JRN,site_jrn_zone_grassland,Animal Transect Data,,279.0623701,15.44035921,74.09379641,0.614715556,0,0,1
32.61908,-106.78779,686,JRN,site_jrn_zone_mesquite_dune,Animal Transect Data,,277.6145088,15.03979752,69.59251668,0.636463951,0,0,1
32.53256,-106.79042,686,JRN,site_jrn_zone_playa,Animal Transect Data,,285.2501668,15.57136771,70.56816482,0.612533667,0,0,1
32.51539,-106.74078,686,JRN,site_jrn_zone_tarbush,Animal Transect Data,,284.0805645,15.42144394,72.2922571,0.584579829,0,0,1
32.51251,-106.7961,689,JRN,site_jrn_zone_creosotebush,Arthropod Pitfall Traps-II in 4x4 grid at LTER II NPP sites,,291.2859453,15.95674443,71.4605258,0.62450248,0,0,1
32.58928,-106.84459,689,JRN,site_jrn_zone_grassland,Arthropod Pitfall Traps-II in 4x4 grid at LTER II NPP sites,,279.0623701,15.44035921,74.09379641,0.614715556,0,0,1
32.61908,-106.78779,689,JRN,site_jrn_zone_mesquite_dune,Arthropod Pitfall Traps-II in 4x4 grid at LTER II NPP sites,,277.6145088,15.03979752,69.59251668,0.636463951,0,0,1
32.51539,-106.74078,689,JRN,site_jrn_zone_tarbush,Arthropod Pitfall Traps-II in 4x4 grid at LTER II NPP sites,,284.0805645,15.42144394,72.2922571,0.584579829,0,0,1
34.46774988,-120.11905,7,SBC,AQUE,SBC LTER: Reef: Long-term experiment: Kelp removal: Invertebrate and algal density,,541.8077662,14.33591616,257.7192643,0.488126422,0,0,1
34.3916319,-119.5416933,7,SBC,CARP,SBC LTER: Reef: Long-term experiment: Kelp removal: Invertebrate and algal density,,533.5038084,15.42472181,259.1613989,0.552697579,0,0,2
34.402783,-119.85755,7,SBC,IVEE,SBC LTER: Reef: Long-term experiment: Kelp removal: Invertebrate and algal density,,496.0664159,14.63390393,237.6064256,0.564562278,0,0,1
34.3940708,-119.72957,7,SBC,MOHK,SBC LTER: Reef: Long-term experiment: Kelp removal: Invertebrate and algal density,,501.3399693,15.18025464,241.5170651,0.551083946,0,0,1
34.4221216,-119.95154,7,SBC,NAPL,SBC LTER: Reef: Long-term experiment: Kelp removal: Invertebrate and algal density,,507.0051657,14.15537143,241.6102114,0.531922671,0,0,1
32.51454,-106.77335,700,JRN,site_jrn_creosotebush_086_plant_cover_quad,Small Mammal Exclosure Study: SMES vegetation quadrat data,,287.9920499,15.71465844,71.26697291,0.606251957,0,0,1
32.59444,-106.8578,700,JRN,site_jrn_grassland_086_plant_cover_quad,Small Mammal Exclosure Study: SMES vegetation quadrat data,,279.3991378,15.50518908,74.59095071,0.611862002,0,0,1
33.9,-120.1,742,CCE,site_cce_picoplankton_083.3_051.0,Picoplankton and Bacteria Abundance (CalCOFI Cruise) 159,,360.0980446,14.54812125,179.1125919,0.502039377,0,0,1
39.0687837,-96.608737,748,KNZ,001a,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,"this is an old watershed code, is now called R20a",874.8055752,12.40057767,165.3624621,0.748410514,0,0,1
39.0685665,-96.574814,748,KNZ,001c,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,"this is an old watershed code, is now called R20b",877.0397973,12.30947526,165.1492013,0.750343719,0,0,1
39.0781649,-96.562241,748,KNZ,001d,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,877.5935476,12.27192192,165.6312454,0.750536609,0,0,1
39.068899,-96.58152,748,KNZ,002c,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,876.8842432,12.33562284,165.276894,0.749811228,0,0,1
39.0789191,-96.557399,748,KNZ,002d,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,877.7253734,12.2572639,165.6806106,0.750949119,0,0,1
39.0756013,-96.605691,748,KNZ,004a,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,874.9086211,12.39198977,165.8147873,0.747608343,0,0,1
39.0752943,-96.597805,748,KNZ,004b,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,875.6574646,12.37417968,165.7237884,0.74792886,0,0,1
39.0736073,-96.571005,748,KNZ,004f,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,877.2675933,12.29771875,165.3888594,0.750154666,0,0,1
39.0711778,-96.579805,748,KNZ,00fa,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,876.9895514,12.32903849,165.3677006,0.749687019,0,0,1
39.0701659,-96.56988,748,KNZ,00fb,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,877.2034257,12.29132354,165.1757795,0.750594293,0,0,1
39.0719642,-96.574569,748,KNZ,00wa,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,877.1378025,12.30980993,165.332813,0.750014546,0,0,1
39.0710781,-96.565652,748,KNZ,00wb,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,877.3301461,12.27615866,165.1917915,0.750890536,0,0,1
39.0724318,-96.611536,748,KNZ,020a,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,"This is an old watershed code, is now called R1A",874.4600998,12.40603919,165.6414966,0.747925775,0,0,1
39.0733326,-96.577536,748,KNZ,020b,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,877.1037244,12.32096962,165.4550148,0.749638219,0,0,1
39.0755651,-96.552555,748,KNZ,020d,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,"this is an old watershed code, is now called R1B",877.7566908,12.23550589,165.4556732,0.751793042,0,0,1
39.0731247,-96.591931,748,KNZ,0spa,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,876.1900806,12.36133132,165.5508303,0.748524198,0,0,1
39.0709371,-96.587308,748,KNZ,0spb,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,876.5607703,12.35128961,165.4144559,0.749117276,0,0,1
39.067624,-96.569508,748,KNZ,0sua,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,877.1453298,12.28808917,165.0348683,0.750885869,0,0,1
39.0740056,-96.567323,748,KNZ,0sub,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,877.3661391,12.28492569,165.380906,0.750447619,0,0,1
39.0926098,-96.592635,748,KNZ,n01a,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,876.0762684,12.42822005,167.3314553,0.750269398,0,0,1
39.080811,-96.572092,748,KNZ,n01b,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,877.4343044,12.30552147,165.8818228,0.749384469,0,0,1
39.0804682,-96.606669,748,KNZ,n04a,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,874.7052143,12.39302389,166.2195464,0.747016855,0,0,1
39.0803892,-96.582856,748,KNZ,n04d,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,877.1747324,12.33883665,166.0005059,0.748535471,0,0,1
39.0966325,-96.599401,748,KNZ,n20a,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,875.1589748,12.46758945,167.9282116,0.751570859,0,0,1
39.0873189,-96.569957,748,KNZ,site_knz_n20b,PVC02 Plant Species Composition on Selected Watersheds at Konza Prairie,,877.6412937,12.32111407,166.4552402,0.750253681,0,0,1
39.0778089,-96.543539,750,KNZ,c01a,PBG01 Plant species composition in the patch burning-grazing experiment at Konza Prairie,,878.0220504,12.20999999,165.682666,0.752583468,0,0,1
39.0944668,-96.545855,750,KNZ,c03a,PBG01 Plant species composition in the patch burning-grazing experiment at Konza Prairie,,878.8773412,12.23361648,167.1298601,0.75449763,0,0,1
39.0905497,-96.544818,750,KNZ,c03b,PBG01 Plant species composition in the patch burning-grazing experiment at Konza Prairie,,878.641013,12.22791092,166.7561213,0.753635152,0,0,1
39.084388,-96.547587,750,KNZ,c03c,PBG01 Plant species composition in the patch burning-grazing experiment at Konza Prairie,,878.1281117,12.23601266,166.165908,0.751800576,0,0,1
39.1107942,-96.568993,750,KNZ,c1sb,PBG01 Plant species composition in the patch burning-grazing experiment at Konza Prairie,,878.2514272,12.4334656,169.1623486,0.757042477,0,0,1
39.1086628,-96.55999,750,KNZ,c3sa,PBG01 Plant species composition in the patch burning-grazing experiment at Konza Prairie,,878.8498749,12.35093337,168.7576487,0.756646736,0,0,1
39.1021196,-96.549267,750,KNZ,c3sb,PBG01 Plant species composition in the patch burning-grazing experiment at Konza Prairie,,879.2106397,12.25872962,167.924059,0.756018576,0,0,1
39.1118663,-96.545248,750,KNZ,c3sc,PBG01 Plant species composition in the patch burning-grazing experiment at Konza Prairie,,880.1444646,12.23359968,169.0051181,0.759308273,0,0,1
39.068899,-96.58152,752,KNZ,site_knz_ppl01,PPL01 Konza Prairie Long-Term Phosphorus Plots Study,This is located in watershed 2C,876.8842432,12.33562284,165.276894,0.749811228,0,0,1
39.0987156,-96.567112,763,KNZ,site_knz_K2A,CFP01 Fish population on selected watersheds at Konza Prairie,6 sites in kings creek watershed,878.0520084,12.36251974,167.6688138,0.753406186,0,0,1
39.102075,-96.594689,763,KNZ,site_knz_MID,CFP01 Fish population on selected watersheds at Konza Prairie,"6 sites in kings creek watershed;According to our researchers, the MID was part of Grad student thesis, it is in the AL pasture somewhere near the USGS stream flow station, most the time that site was dry when they sampled. Since that site was only sampled a few times and is typically dry, so we've never used the data; point taken from the USGS stream gage",875.6680046,12.49954155,168.5372744,0.753853043,0,0,1
39.080811,-96.572092,763,KNZ,site_knz_N1B,CFP01 Fish population on selected watersheds at Konza Prairie,6 sites in kings creek watershed,877.4343044,12.30552147,165.8818228,0.749384469,0,0,1
39.0803892,-96.582856,763,KNZ,site_knz_N4D,CFP01 Fish population on selected watersheds at Konza Prairie,6 sites in kings creek watershed,877.1747324,12.33883665,166.0005059,0.748535471,0,0,1
39.1089339,-96.597256,763,KNZ,site_knz_NT,CFP01 Fish population on selected watersheds at Konza Prairie,"6 sites in kings creek watershed, Nature Trail",875.1913868,12.55067591,169.5121806,0.756880831,0,0,1
39.0687837,-96.608737,764,KNZ,001a,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,"this is an old watershed code, is now called R20a",874.8055752,12.40057767,165.3624621,0.748410514,0,0,1
39.0695182,-96.598815,764,KNZ,001b,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,,875.5946878,12.3777972,165.3511412,0.748582005,0,0,1
39.0685665,-96.574814,764,KNZ,001c,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,"this is an old watershed code, is now called R20b",877.0397973,12.30947526,165.1492013,0.750343719,0,0,1
39.0781649,-96.562241,764,KNZ,001d,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,,877.5935476,12.27192192,165.6312454,0.750536609,0,0,1
39.0756013,-96.605691,764,KNZ,004a,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,,874.9086211,12.39198977,165.8147873,0.747608343,0,0,1
39.0752943,-96.597805,764,KNZ,004b,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,,875.6574646,12.37417968,165.7237884,0.74792886,0,0,1
39.0731247,-96.591931,764,KNZ,004c,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,"this is an old watershed code, is now called 0SpA",876.1900806,12.36133132,165.5508303,0.748524198,0,0,1
39.0736073,-96.571005,764,KNZ,004f,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,,877.2675933,12.29771875,165.3888594,0.750154666,0,0,1
39.0710781,-96.565652,764,KNZ,004g,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,"this is an old watershed code, is now called 00WB",877.3301461,12.27615866,165.1917915,0.750890536,0,0,1
39.0789191,-96.557399,764,KNZ,004h,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,"this is an old watershed code, is now called 002D",877.7253734,12.2572639,165.6806106,0.750949119,0,0,1
39.0731247,-96.591931,764,KNZ,010a,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,"this is an old watershed code, is now called 0SpA",876.1900806,12.36133132,165.5508303,0.748524198,0,0,1
39.066859,-96.59415,764,KNZ,010b,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,"this is an old watershed code, is now called 002B",875.9629174,12.36776151,165.1903331,0.74914595,0,0,1
39.067624,-96.569508,764,KNZ,010c,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,"this is an old watershed code, is now called 0SuA",877.1453298,12.28808917,165.0348683,0.750885869,0,0,1
39.067624,-96.569508,764,KNZ,010d,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,"this is an old watershed code, is now called 0SuA",877.1453298,12.28808917,165.0348683,0.750885869,0,0,1
39.0724318,-96.611536,764,KNZ,020a,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,"This is an old watershed code, is now called R1A",874.4600998,12.40603919,165.6414966,0.747925775,0,0,1
39.0733326,-96.577536,764,KNZ,020b,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,,877.1037244,12.32096962,165.4550148,0.749638219,0,0,1
39.0695943,-96.562073,764,KNZ,020c,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,,877.3791835,12.26098949,165.0856161,0.751388404,0,0,1
39.0755651,-96.552555,764,KNZ,020d,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,"this is an old watershed code, is now called R1B",877.7566908,12.23550589,165.4556732,0.751793042,0,0,1
39.067624,-96.569508,764,KNZ,0sua,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,,877.1453298,12.28808917,165.0348683,0.750885869,0,0,1
39.0740056,-96.567323,764,KNZ,0sub,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,,877.3661391,12.28492569,165.380906,0.750447619,0,0,1
39.0778089,-96.543539,764,KNZ,c01a,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,,878.0220504,12.20999999,165.682666,0.752583468,0,0,1
39.1060629,-96.586497,764,KNZ,k01a,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,,876.7333237,12.52032303,168.9116917,0.755763433,0,0,1
39.0979673,-96.579787,764,KNZ,k04a,CGP01 Gall-insect Densities on Selected Plant Species in Watersheds with Different Fire Frequencies,,877.3796499,12.43330548,167.7763424,0.752658402,0,0,1
39.0733326,-96.577536,765,KNZ,site_knz_000B,CGR02 Sweep Sampling of Grasshoppers on Konza Prairie LTER watersheds (1982-present),"this is an old watershed code, is now called 020b",877.1037244,12.32096962,165.4550148,0.749638219,0,0,1
39.0781649,-96.562241,765,KNZ,site_knz_001D,CGR02 Sweep Sampling of Grasshoppers on Konza Prairie LTER watersheds (1982-present),,877.5935476,12.27192192,165.6312454,0.750536609,0,0,1
39.068899,-96.58152,765,KNZ,site_knz_002C,CGR02 Sweep Sampling of Grasshoppers on Konza Prairie LTER watersheds (1982-present),,876.8842432,12.33562284,165.276894,0.749811228,0,0,1
39.0789191,-96.557399,765,KNZ,site_knz_002D,CGR02 Sweep Sampling of Grasshoppers on Konza Prairie LTER watersheds (1982-present),,877.7253734,12.2572639,165.6806106,0.750949119,0,0,1
39.0752943,-96.597805,765,KNZ,site_knz_004B,CGR02 Sweep Sampling of Grasshoppers on Konza Prairie LTER watersheds (1982-present),,875.6574646,12.37417968,165.7237884,0.74792886,0,0,1
39.0709371,-96.587308,765,KNZ,site_knz_004D,CGR02 Sweep Sampling of Grasshoppers on Konza Prairie LTER watersheds (1982-present),"this is an old watershed code, is now called 0SpB",876.5607703,12.35128961,165.4144559,0.749117276,0,0,1
39.0736073,-96.571005,765,KNZ,site_knz_004F,CGR02 Sweep Sampling of Grasshoppers on Konza Prairie LTER watersheds (1982-present),,877.2675933,12.29771875,165.3888594,0.750154666,0,0,1
39.0710781,-96.565652,765,KNZ,site_knz_004G,CGR02 Sweep Sampling of Grasshoppers on Konza Prairie LTER watersheds (1982-present),"this is an old watershed code, is now called 00WB",877.3301461,12.27615866,165.1917915,0.750890536,0,0,1
39.067624,-96.569508,765,KNZ,site_knz_010D,CGR02 Sweep Sampling of Grasshoppers on Konza Prairie LTER watersheds (1982-present),"this is an old watershed code, is now called 0suA",877.1453298,12.28808917,165.0348683,0.750885869,0,0,1
39.0733326,-96.577536,765,KNZ,site_knz_020B,CGR02 Sweep Sampling of Grasshoppers on Konza Prairie LTER watersheds (1982-present),,877.1037244,12.32096962,165.4550148,0.749638219,0,0,1
39.0709371,-96.587308,765,KNZ,site_knz_0SPB,CGR02 Sweep Sampling of Grasshoppers on Konza Prairie LTER watersheds (1982-present),,876.5607703,12.35128961,165.4144559,0.749117276,0,0,1
39.0740056,-96.567323,765,KNZ,site_knz_0SUB,CGR02 Sweep Sampling of Grasshoppers on Konza Prairie LTER watersheds (1982-present),,877.3661391,12.28492569,165.380906,0.750447619,0,0,1
39.0873189,-96.569957,765,KNZ,site_knz_N00B,CGR02 Sweep Sampling of Grasshoppers on Konza Prairie LTER watersheds (1982-present),"this is an old watershed code, is now called N20B",877.6412937,12.32111407,166.4552402,0.750253681,0,0,1
39.0926098,-96.592635,765,KNZ,site_knz_N01A,CGR02 Sweep Sampling of Grasshoppers on Konza Prairie LTER watersheds (1982-present),,876.0762684,12.42822005,167.3314553,0.750269398,0,0,1
39.080811,-96.572092,765,KNZ,site_knz_N01B,CGR02 Sweep Sampling of Grasshoppers on Konza Prairie LTER watersheds (1982-present),,877.4343044,12.30552147,165.8818228,0.749384469,0,0,1
39.0804682,-96.606669,765,KNZ,site_knz_N04A,CGR02 Sweep Sampling of Grasshoppers on Konza Prairie LTER watersheds (1982-present),,874.7052143,12.39302389,166.2195464,0.747016855,0,0,1
39.0803892,-96.582856,765,KNZ,site_knz_N04D,CGR02 Sweep Sampling of Grasshoppers on Konza Prairie LTER watersheds (1982-present),,877.1747324,12.33883665,166.0005059,0.748535471,0,0,1
39.0966325,-96.599401,765,KNZ,site_knz_N20A,CGR02 Sweep Sampling of Grasshoppers on Konza Prairie LTER watersheds (1982-present),,875.1589748,12.46758945,167.9282116,0.751570859,0,0,1
39.0873189,-96.569957,765,KNZ,site_knz_N20B,CGR02 Sweep Sampling of Grasshoppers on Konza Prairie LTER watersheds (1982-present),,877.6412937,12.32111407,166.4552402,0.750253681,0,0,1
39.0695182,-96.598815,766,KNZ,site_knz_001B,CMY01 Mycorrhizal Colonization and Plant Community Responses to Long-term Suppression of Mycorrhizal Fungi,,875.5946878,12.3777972,165.3511412,0.748582005,0,0,1
39.0781649,-96.562241,766,KNZ,site_knz_001D,CMY01 Mycorrhizal Colonization and Plant Community Responses to Long-term Suppression of Mycorrhizal Fungi,,877.5935476,12.27192192,165.6312454,0.750536609,0,0,1
39.066859,-96.59415,766,KNZ,site_knz_010B,CMY01 Mycorrhizal Colonization and Plant Community Responses to Long-term Suppression of Mycorrhizal Fungi,"this is an old watershed code, is now called 002B",875.9629174,12.36776151,165.1903331,0.74914595,0,0,1
39.0755651,-96.552555,766,KNZ,site_knz_020D,CMY01 Mycorrhizal Colonization and Plant Community Responses to Long-term Suppression of Mycorrhizal Fungi,"this is an old watershed code, is now called R1B",877.7566908,12.23550589,165.4556732,0.751793042,0,0,1
39.1041885,-96.609918,766,KNZ,site_knz_HQB,CMY01 Mycorrhizal Colonization and Plant Community Responses to Long-term Suppression of Mycorrhizal Fungi,,873.5630026,12.53077518,169.1508491,0.754756099,0,0,1
39.0755651,-96.552555,767,KNZ,CPC01,CPC01 Annual Census of Greater Prairie Chickens on Leks at Konza Prairie,"this GPS point is the centroid of 020D, which is an old watershed code, is now called R1B. The following is the description of the observational transects:Transect 1: Northward along trail from the fireguard on the east side of 020D (grid X-28), then westward on the main ridge trail (U-23 to G-26), then northward to the site manager's house (D-16). Transect 2: Northward, then eastward on the trail starting just north of the Hokanson house (H-15), eventually moving southward on the margin of Campbell pasture to junction with main ridge trail (U-23).",877.7566908,12.23550589,165.4556732,0.751793042,0,0,1
46.0091,-89.6995,815,NTL,site_ntl_sparkling_lake,Biocomplexity at North Temperate Lakes LTER; Whole Lake Manipulations: Aquatic Macrophytes 2001 - 2010,,775.1833317,4.390373051,130.6183914,0.959322575,0,0,1
46.2424,-89.499,817,NTL,site_ntl_bay,Cascade Project at North Temperate Lakes LTER: Piscivore Fish 1984 - 2003,"Lat and Long info does not appear in metadata, obtained myself from google maps",785.1631207,4.147786718,113.018226,0.927355589,0,0,1
46.236,-89.4987,817,NTL,site_ntl_central_long_lake,Cascade Project at North Temperate Lakes LTER: Piscivore Fish 1984 - 2003,"Lat and Long info does not appear in metadata, obtained myself from google maps, used same lat/long for all long lake",786.0021913,4.151579269,113.0726478,0.926866727,0,0,1
46.2097,-89.473,817,NTL,site_ntl_crampton_lake,Cascade Project at North Temperate Lakes LTER: Piscivore Fish 1984 - 2003,,790.9630826,4.132001474,114.4251992,0.920665993,0,0,1
46.236,-89.4987,817,NTL,site_ntl_east_long_lake,Cascade Project at North Temperate Lakes LTER: Piscivore Fish 1984 - 2003,"Lat and Long info does not appear in metadata, obtained myself from google maps, used same lat/long for all long lake",786.0021913,4.151579269,113.0726478,0.926866727,0,0,1
46.2437,-89.506,817,NTL,site_ntl_hummingbird_lake,Cascade Project at North Temperate Lakes LTER: Piscivore Fish 1984 - 2003,,785.3354424,4.15456443,113.2490234,0.927972676,0,0,1
46.236,-89.4987,817,NTL,site_ntl_long_lake,Cascade Project at North Temperate Lakes LTER: Piscivore Fish 1984 - 2003,"Lat and Long info does not appear in metadata, obtained myself from google maps, used same lat/long for all long lake",786.0021913,4.151579269,113.0726478,0.926866727,0,0,1
46.2515,-89.504,817,NTL,site_ntl_paul_lake,Cascade Project at North Temperate Lakes LTER: Piscivore Fish 1984 - 2003,"Lat and Long info does not appear in metadata, obtained myself from google maps",784.615854,4.149570813,113.1861558,0.928381108,0,0,1
46.253,-89.504,817,NTL,site_ntl_peter_lake,Cascade Project at North Temperate Lakes LTER: Piscivore Fish 1984 - 2003,"Lat and Long info does not appear in metadata, obtained myself from google maps",784.7337675,4.151031176,113.1737242,0.928517751,0,0,1
